"sourceRow","accountNumber","sourceX","sourceY","sourceCrs","sectionCode","installationYear","installationAngleDeg","elevationM","outletCount","flowLps","metadataJson"
"640","618","779232.728644","2452155.63894","UNKNOWN","8","2022","0","1874.33","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":638}"
"639","619","779229.823319","2452202.79319","UNKNOWN","8","2014","0","1868.2","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":637}"
"638","622","779468.394772","2452161.39421","UNKNOWN","8","2010","0","1861.34","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":636}"
"1294","625","778167.111326","2454613.31282","UNKNOWN","7","2010","0","1926.6899","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1292}"
"1331","626","776624.678138","2454022.93324","UNKNOWN","7","2010","0","1931.77","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1329}"
"1338","628","777855.246922","2453286.23382","UNKNOWN","7","2014","0","1920.3199","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1336}"
"916","629","782349.658725","2449865.68484","UNKNOWN","10","2010","0","1895.04","4","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":914}"
"937","631","784084.069008","2452245.88667","UNKNOWN","11","2010","0","1916.76","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":935}"
"1307","634","778624.073502","2453937.95647","UNKNOWN","7","2010","0","1927.97","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1305}"
"904","635","781992.580851","2450253.53561","UNKNOWN","10","2010","0","1894.12","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":902}"
"619","636","779513.38264","2452821.64312","UNKNOWN","8","2022","0","1866.78","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":617}"
"1942","637","781496.46435","2454049.20916","UNKNOWN","9","","0","1904","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1940,""invalid_installation_year"":""0""}"
"1941","638","781574.357839","2453805.36867","UNKNOWN","9","","0","1904","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1939,""invalid_installation_year"":""0""}"
"1945","639","781377.930779","2453209.31415","UNKNOWN","9","","0","1904","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1943,""invalid_installation_year"":""0""}"
"1940","640","781633.624624","2453600.47493","UNKNOWN","9","","0","1904","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1938,""invalid_installation_year"":""0""}"
"1310","643","777820.509776","2454393.95205","UNKNOWN","7","2014","0","1931.2","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1308}"
"752","644","779480.154241","2453092.87338","UNKNOWN","8","2014","0","1884.66","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":750}"
"836","646","783502.473628","2451105.02262","UNKNOWN","10","2014","0","1926.25","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":834}"
"1884","647","782002.519985","2450412.48755","UNKNOWN","10","2010","0","1895.8101","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1882}"
"1304","648","778425.563071","2455000.87714","UNKNOWN","7","2014","0","1926.08","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1302}"
"1345","670","780363.251594","2450085.45767","UNKNOWN","6","2010","0","1903.7","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1343}"
"1360","671","780214.263945","2450201.58502","UNKNOWN","6","2010","0","1908.33","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1358}"
"1362","672","780441.259234","2450024.35453","UNKNOWN","6","","0","1913.5699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1360,""invalid_installation_year"":""0""}"
"1364","673","780601.065758","2449811.57181","UNKNOWN","6","2010","0","1912.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1362}"
"1368","677","780879.009464","2449499.62274","UNKNOWN","6","2010","0","1912.5699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1366}"
"1363","678","780428.990077","2449977.26108","UNKNOWN","6","2010","0","1913.0601","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1361}"
"1366","681","780379.812717","2449771.37727","UNKNOWN","6","2010","0","1920.29","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1364}"
"1367","682","780346.08329","2449781.19048","UNKNOWN","6","2010","0","1918.25","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1365}"
"1370","683","780907.275692","2449518.19174","UNKNOWN","6","2010","0","1912.48","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1368}"
"1369","684","780914.44692","2449492.50068","UNKNOWN","6","2010","0","1911.37","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1367}"
"1371","685","780906.517208","2449364.5907","UNKNOWN","6","2010","0","1905.98","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1369}"
"866","686","781732.225881","2449436.69599","UNKNOWN","10","2010","0","1896.17","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":864}"
"863","688","781862.938594","2449315.93052","UNKNOWN","10","","0","1889.28","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":861,""invalid_installation_year"":""0""}"
"859","690","781628.457136","2449155.35868","UNKNOWN","10","2010","0","1888.34","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":857}"
"860","691","781748.775755","2449038.50557","UNKNOWN","10","2010","0","1888.7","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":858}"
"876","693","782214.64542","2449697.69657","UNKNOWN","10","2010","0","1904.6801","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":874}"
"857","694","781626.968569","2449652.11153","UNKNOWN","10","2010","0","1897.02","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":855}"
"929","696","781377.019229","2448368.49975","UNKNOWN","10","2010","0","1896.3101","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":927}"
"1375","697","780583.23395","2449007.96803","UNKNOWN","6","2010","0","1899.3101","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1373}"
"1384","699","780730.943958","2448750.53286","UNKNOWN","6","2010","0","1906.51","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1382}"
"1347","702","780483.778238","2449003.75104","UNKNOWN","6","2010","0","1903.26","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1345}"
"1385","704","780726.696204","2448751.34334","UNKNOWN","6","2022","0","1907.8199","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1383}"
"1383","707","780883.42121","2448993.94938","UNKNOWN","6","2010","0","1908.72","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1381}"
"1388","708","780907.675931","2448856.08871","UNKNOWN","6","2010","0","1905.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1386}"
"1374","709","780849.846458","2448995.01028","UNKNOWN","6","2010","0","1899.5601","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1372}"
"1348","710","780897.795817","2448721.71678","UNKNOWN","6","2010","0","1897.41","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1346}"
"1349","711","780858.04431","2448485.30503","UNKNOWN","6","2010","0","1897.47","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1347}"
"1350","712","780826.012156","2448446.27933","UNKNOWN","6","2010","0","1897.73","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1348}"
"931","713","781294.042455","2448199.35058","UNKNOWN","10","2010","0","1896.38","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":929}"
"1352","714","780994.792054","2447837.27966","UNKNOWN","6","2010","0","1898.91","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1350}"
"1386","715","780835.561893","2448726.03219","UNKNOWN","6","2010","0","1906.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1384}"
"1358","716","780860.421192","2448271.81042","UNKNOWN","6","2010","0","1891.0601","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1356}"
"1356","718","780898.531569","2448150.15491","UNKNOWN","6","2010","0","1894.4301","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1354}"
"1354","728","780999.716241","2447960.14901","UNKNOWN","6","2010","0","1895.4399","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1352}"
"1353","729","780982.625961","2447703.64259","UNKNOWN","6","2010","0","1894.46","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1351}"
"854","73","782816.217793","2450558.15768","UNKNOWN","10","2010","0","1903.49","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":852}"
"1309","748","777993.611333","2454433.59487","UNKNOWN","7","2010","0","1931.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1307}"
"853","75","782917.691966","2450673.1318","UNKNOWN","10","2010","0","1903.54","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":851}"
"290","752","779999.353079","2465139.21036","UNKNOWN","17","2020","0","1934.72","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":288}"
"910","753","783654.595815","2450776.98979","UNKNOWN","10","2010","0","1927","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":908}"
"843","761","783237.789847","2450835.7183","UNKNOWN","10","2014","0","1922.66","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":841}"
"1913","762","779294.188115","2451099.00004","UNKNOWN","5","","180","1928.9899","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1911,""invalid_installation_year"":""0""}"
"704","764","780121.275461","2457257.73584","UNKNOWN","8","2019","0","1928.15","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":702}"
"905","768","781997.07604","2450336.50577","UNKNOWN","10","2010","0","1895.8101","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":903}"
"1873","78","776031.099541","2452033.39037","UNKNOWN","2","","125","1871.121","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1871,""invalid_installation_year"":""0""}"
"1361","787","780095.490205","2450452.66944","UNKNOWN","6","2010","0","1911.0699","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1359}"
"1359","789","780085.140574","2450165.25759","UNKNOWN","6","2010","0","1908.13","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1357}"
"923","797","781520.75947","2448822.31282","UNKNOWN","10","2010","0","1893.54","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":921}"
"862","799","781817.640046","2449234.00029","UNKNOWN","10","2010","0","1891.59","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":860}"
"1387","808","780289.219243","2449161.94848","UNKNOWN","6","2010","0","1910.38","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1385}"
"1916","814","780207.222405","2448342.35265","UNKNOWN","5","","225","1927.0024","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1914,""invalid_installation_year"":""0""}"
"1351","815","780777.512026","2448104.32817","UNKNOWN","6","2010","0","1902.4399","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1349}"
"1242","830","776687.033598","2457101.35582","UNKNOWN","13","2014","0","1937","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1240}"
"1249","831","777136.835755","2456805.15074","UNKNOWN","13","2014","0","1934.91","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1247}"
"1232","832","776891.120468","2456380.60023","UNKNOWN","13","2014","0","1928.76","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1230}"
"1248","834","777296.092834","2456687.19159","UNKNOWN","13","2014","0","1935.11","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1246}"
"1256","835","777691.28","2456811.89053","UNKNOWN","13","2014","0","1930.84","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1254}"
"1259","837","777528.573473","2457123.92639","UNKNOWN","13","2014","0","1933.8199","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1257}"
"1245","838","777287.418404","2457007.39305","UNKNOWN","13","2014","0","1934.46","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1243}"
"1244","840","777062.045812","2457228.56349","UNKNOWN","13","2014","0","1935.25","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1242}"
"1266","841","777304.47164","2457267.54822","UNKNOWN","13","2014","0","1805.55","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1264}"
"1260","842","777541.260262","2457234.63084","UNKNOWN","13","2014","0","1932.4399","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1258}"
"1262","843","777541.678013","2457338.91193","UNKNOWN","13","2014","0","1931.48","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1260}"
"1267","845","777178.243738","2457420.22247","UNKNOWN","13","2014","0","1815.6","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1265}"
"1261","846","777447.44651","2457345.77073","UNKNOWN","13","2014","0","1933.92","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1259}"
"1268","847","777306.436229","2457459.17592","UNKNOWN","13","2014","0","1825.7","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1266}"
